"","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"36077","17513779",-0.363611412222358,5.52629120875952,-2.50681726576065,0.0456120909305068,0.999230260868443,-3.5447690008729,17513779,"chr8","-","122578237","122611487","26","NM_016722.4 // Galns // Mus musculus galactosamine (N-acetyl)-6-sulfate sulfatase (Galns), transcript variant 1, mRNA. // --- // --- /// NM_001193645.1 // Galns // Mus musculus galactosamine (N-acetyl)-6-sulfate sulfatase (Galns), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000015171 // Galns // galactosamine (N-acetyl)-6-sulfate sulfatase [Source:MGI Symbol;Acc:MGI:1355303] // --- // --- /// ENSMUST00000093060 // Galns // galactosamine (N-acetyl)-6-sulfate sulfatase [Source:MGI Symbol;Acc:MGI:1355303] // --- // ---","NM_016722.4 // blat // Mus musculus galactosamine (N-acetyl)-6-sulfate sulfatase (Galns), transcript variant 1, mRNA. // chr8 // --- // --- // --- // --- // --- /// NM_001193645.1 // blat // Mus musculus galactosamine (N-acetyl)-6-sulfate sulfatase (Galns), transcript variant 2, mRNA. // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000015171 // ensGene // galactosamine (N-acetyl)-6-sulfate sulfatase [Source:MGI Symbol;Acc:MGI:1355303] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000093060 // ensGene // galactosamine (N-acetyl)-6-sulfate sulfatase [Source:MGI Symbol;Acc:MGI:1355303] // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"36956","17522647",-0.487767016702119,3.6265962307487,-2.50610116913381,0.045656574924461,0.999230260868443,-3.54554352411273,17522647,"chr9","+","112522529","112522660","12","ENSMUST00000104563 // SNORA17 // Small nucleolar RNA SNORA17  [Source:RFAM;Acc:RF00560] // --- // ---","ENSMUST00000104563 // ensGene // Small nucleolar RNA SNORA17  [Source:RFAM;Acc:RF00560] // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","3","main"
"20114","17356209",-0.302227100156702,4.23008168421936,-2.50460840222493,0.0457494528631184,0.999230260868443,-3.54715827634028,17356209,"chr19","+","4439003","4448326","26","ENSMUST00000154407 // A930001C03Rik // RIKEN cDNA A930001C03 gene [Source:MGI Symbol;Acc:MGI:2441838] // --- // --- /// NR_045990.1 // A930001C03Rik // Mus musculus RIKEN cDNA A930001C03 gene (A930001C03Rik), transcript variant 2, non-coding RNA. // --- // --- /// NR_045989.1 // A930001C03Rik // Mus musculus RIKEN cDNA A930001C03 gene (A930001C03Rik), transcript variant 1, non-coding RNA. // --- // --- /// ENSMUST00000133871 // A930001C03Rik // RIKEN cDNA A930001C03 gene [Source:MGI Symbol;Acc:MGI:2441838] // --- // --- /// ENSMUST00000132579 // A930001C03Rik // RIKEN cDNA A930001C03 gene [Source:MGI Symbol;Acc:MGI:2441838] // --- // ---","ENSMUST00000154407 // ensGene // RIKEN cDNA A930001C03 gene [Source:MGI Symbol;Acc:MGI:2441838] // chr19 // --- // --- // --- // --- // --- /// NR_045990.1 // blat // Mus musculus RIKEN cDNA A930001C03 gene (A930001C03Rik), transcript variant 2, non-coding RNA. // chr19 // --- // --- // --- // --- // --- /// NR_045989.1 // blat // Mus musculus RIKEN cDNA A930001C03 gene (A930001C03Rik), transcript variant 1, non-coding RNA. // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000133871 // ensGene // RIKEN cDNA A930001C03 gene [Source:MGI Symbol;Acc:MGI:2441838] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000132579 // ensGene // RIKEN cDNA A930001C03 gene [Source:MGI Symbol;Acc:MGI:2441838] // chr19 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"37921","17532893",0.541533852067835,5.73949358632975,2.50424342541979,0.0457721915142071,0.999230260868443,-3.54755311715831,17532893,"chrX","+","7657260","7668186","22","ENSMUST00000033485 // Prickle3 // prickle homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1859635] // --- // --- /// NM_175097.3 // Prickle3 // Mus musculus prickle homolog 3 (Drosophila) (Prickle3), mRNA. // --- // --- /// ENSMUST00000129662 // Prickle3 // prickle homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1859635] // --- // --- /// ENSMUST00000123172 // Prickle3 // prickle homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1859635] // --- // ---","ENSMUST00000033485 // ensGene // prickle homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1859635] // chrX // --- // --- // --- // --- // --- /// NM_175097.3 // blat // Mus musculus prickle homolog 3 (Drosophila) (Prickle3), mRNA. // chrX // --- // --- // --- // --- // --- /// ENSMUST00000129662 // ensGene // prickle homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1859635] // chrX // --- // --- // --- // --- // --- /// ENSMUST00000123172 // ensGene // prickle homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1859635] // chrX // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"22888","17383464",0.46678949265261,3.9081119832558,2.50323469985585,0.0458350987484826,0.999230260868443,-3.54864446065087,17383464,"chr2","-","29088371","29090246","22","ENSMUST00000148785 // Gm13395 // predicted gene 13395 [Source:MGI Symbol;Acc:MGI:3651847] // --- // ---","ENSMUST00000148785 // ensGene // predicted gene 13395 [Source:MGI Symbol;Acc:MGI:3651847] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"40628","17549318",0.544378042187656,5.28486278710244,2.50310375912737,0.0458432712958341,0.999230260868443,-3.54878613441402,17549318,"gi309270392","+","1","693","9","XM_003085029.1 // Gm19377 // PREDICTED: Mus musculus predicted gene, 19377 (Gm19377), partial mRNA. // --- // ---","XM_003085029.1 // other // PREDICTED: Mus musculus predicted gene, 19377 (Gm19377), partial mRNA. // gi309270392 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","rescue"
"36459","17516952",0.408753799435727,3.10709188890572,2.50205346733549,0.0459088799041378,0.999230260868443,-3.54992258828449,17516952,"chr9","+","46913603","46927366","24","NR_015605.1 // 2900052N01Rik // Mus musculus RIKEN cDNA 2900052N01 gene (2900052N01Rik), non-coding RNA. // --- // ---","NR_015605.1 // blat // Mus musculus RIKEN cDNA 2900052N01 gene (2900052N01Rik), non-coding RNA. // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"34714","17499956",-1.18073392855961,8.18927265070057,-2.50137422376759,0.0459513629221269,0.999230260868443,-3.55065762173445,17499956,"chr8","+","22644861","22646286","22","ENSMUST00000114029 // Gm17362 // predicted gene, 17362 [Source:MGI Symbol;Acc:MGI:4936996] // --- // ---","ENSMUST00000114029 // ensGene // predicted gene, 17362 [Source:MGI Symbol;Acc:MGI:4936996] // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"20055","17355617",-0.405761255722816,4.54190984533397,-2.50132444210371,0.0459544781255682,0.999230260868443,-3.55071149430586,17355617,"chr18","-","79553557","79553677","15","ENSMUST00000157092 // SNORA17 // Small nucleolar RNA SNORA17  [Source:RFAM;Acc:RF00560] // --- // ---","ENSMUST00000157092 // ensGene // Small nucleolar RNA SNORA17  [Source:RFAM;Acc:RF00560] // chr18 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","3","main"
"15322","17308194",0.367598210394984,5.59362165437215,2.50116851170554,0.0459642372735497,0.999230260868443,-3.55088024042869,17308194,"chr14","-","69784990","69812503","20","NM_153514.5 // Rhobtb2 // Mus musculus Rho-related BTB domain containing 2 (Rhobtb2), mRNA. // --- // --- /// ENSMUST00000022665 // Rhobtb2 // Rho-related BTB domain containing 2 [Source:MGI Symbol;Acc:MGI:2180557] // --- // --- /// ENSMUST00000166246 // Rhobtb2 // Rho-related BTB domain containing 2 [Source:MGI Symbol;Acc:MGI:2180557] // --- // ---","NM_153514.5 // blat // Mus musculus Rho-related BTB domain containing 2 (Rhobtb2), mRNA. // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000022665 // ensGene // Rho-related BTB domain containing 2 [Source:MGI Symbol;Acc:MGI:2180557] // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000166246 // ensGene // Rho-related BTB domain containing 2 [Source:MGI Symbol;Acc:MGI:2180557] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"27625","17431049",0.792765544620686,6.7273485438841,2.50088073215631,0.0459822541427408,0.999230260868443,-3.55119167951493,17431049,"chr4","-","133600556","133602168","8","NM_018754.2 // Sfn // Mus musculus stratifin (Sfn), mRNA. // --- // --- /// ENSMUST00000057311 // Sfn // stratifin [Source:MGI Symbol;Acc:MGI:1891831] // --- // ---","NM_018754.2 // blat // Mus musculus stratifin (Sfn), mRNA. // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000057311 // ensGene // stratifin [Source:MGI Symbol;Acc:MGI:1891831] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"40275","17548577",0.498527152512658,3.04430417450805,2.50083373621267,0.0459851971009814,0.999230260868443,-3.55124254008647,17548577,"chr7","+","35772354","35779168","23","XR_142228.1 // LOC100861838 // PREDICTED: Mus musculus uncharacterized LOC100861838 (LOC100861838), miscRNA. // --- // --- /// XR_140809.1 // LOC100861838 // PREDICTED: Mus musculus uncharacterized LOC100861838 (LOC100861838), miscRNA. // --- // ---","XR_142228.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100861838 (LOC100861838), miscRNA. // chr7 // --- // --- // --- // --- // --- /// XR_140809.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100861838 (LOC100861838), miscRNA. // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"25645","17411081",-0.443994172655156,6.90405905753879,-2.49994571023268,0.0460408439812756,0.999230260868443,-3.55220363869815,17411081,"chr3","-","146729574","146812960","26","NM_001164200.1 // Prkacb // Mus musculus protein kinase, cAMP dependent, catalytic, beta (Prkacb), transcript variant 4, mRNA. // --- // --- /// NM_011100.4 // Prkacb // Mus musculus protein kinase, cAMP dependent, catalytic, beta (Prkacb), transcript variant 1, mRNA. // --- // --- /// NM_001164198.1 // Prkacb // Mus musculus protein kinase, cAMP dependent, catalytic, beta (Prkacb), transcript variant 2, mRNA. // --- // --- /// NM_001164199.1 // Prkacb // Mus musculus protein kinase, cAMP dependent, catalytic, beta (Prkacb), transcript variant 3, mRNA. // --- // --- /// ENSMUST00000005164 // Prkacb // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // --- // --- /// ENSMUST00000102515 // Prkacb // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // --- // --- /// ENSMUST00000106137 // Prkacb // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // --- // --- /// ENSMUST00000106138 // Prkacb // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // --- // --- /// ENSMUST00000106140 // Prkacb // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // --- // ---","NM_001164200.1 // blat // Mus musculus protein kinase, cAMP dependent, catalytic, beta (Prkacb), transcript variant 4, mRNA. // chr3 // --- // --- // --- // --- // --- /// NM_011100.4 // blat // Mus musculus protein kinase, cAMP dependent, catalytic, beta (Prkacb), transcript variant 1, mRNA. // chr3 // --- // --- // --- // --- // --- /// NM_001164198.1 // blat // Mus musculus protein kinase, cAMP dependent, catalytic, beta (Prkacb), transcript variant 2, mRNA. // chr3 // --- // --- // --- // --- // --- /// NM_001164199.1 // blat // Mus musculus protein kinase, cAMP dependent, catalytic, beta (Prkacb), transcript variant 3, mRNA. // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000005164 // ensGene // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000102515 // ensGene // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000106137 // ensGene // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000106138 // ensGene // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000106140 // ensGene // protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594] // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"32496","17479487",0.463475530750393,7.5586769101289,2.49915881150765,0.0460902131676292,0.999230260868443,-3.55305536379443,17479487,"chr7","+","80024814","80092751","21","NM_001145999.1 // Zfp710 // Mus musculus zinc finger protein 710 (Zfp710), transcript variant 2, mRNA. // --- // --- /// NM_001146000.1 // Zfp710 // Mus musculus zinc finger protein 710 (Zfp710), transcript variant 3, mRNA. // --- // --- /// ENSMUST00000166250 // Zfp710 // zinc finger protein 710 [Source:MGI Symbol;Acc:MGI:1921747] // --- // --- /// NM_175433.5 // Zfp710 // Mus musculus zinc finger protein 710 (Zfp710), transcript variant 1, mRNA. // --- // --- /// ENSMUST00000049680 // Zfp710 // zinc finger protein 710 [Source:MGI Symbol;Acc:MGI:1921747] // --- // --- /// ENSMUST00000164056 // Zfp710 // zinc finger protein 710 [Source:MGI Symbol;Acc:MGI:1921747] // --- // ---","NM_001145999.1 // blat // Mus musculus zinc finger protein 710 (Zfp710), transcript variant 2, mRNA. // chr7 // --- // --- // --- // --- // --- /// NM_001146000.1 // blat // Mus musculus zinc finger protein 710 (Zfp710), transcript variant 3, mRNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000166250 // ensGene // zinc finger protein 710 [Source:MGI Symbol;Acc:MGI:1921747] // chr7 // --- // --- // --- // --- // --- /// NM_175433.5 // blat // Mus musculus zinc finger protein 710 (Zfp710), transcript variant 1, mRNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000049680 // ensGene // zinc finger protein 710 [Source:MGI Symbol;Acc:MGI:1921747] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000164056 // ensGene // zinc finger protein 710 [Source:MGI Symbol;Acc:MGI:1921747] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"16920","17324722",-0.500669091281122,5.1107616290864,-2.498530306281,0.0461296849848284,0.999230260868443,-3.55373569726509,17324722,"chr16","+","31948513","31961781","28","ENSMUST00000023460 // Ncbp2 // nuclear cap binding protein subunit 2 [Source:MGI Symbol;Acc:MGI:1915342] // --- // --- /// NM_026554.4 // Ncbp2 // Mus musculus nuclear cap binding protein subunit 2 (Ncbp2), mRNA. // --- // --- /// ENSMUST00000115178 // Ncbp2 // nuclear cap binding protein subunit 2 [Source:MGI Symbol;Acc:MGI:1915342] // --- // --- /// ENSMUST00000126215 // Ncbp2 // nuclear cap binding protein subunit 2 [Source:MGI Symbol;Acc:MGI:1915342] // --- // ---","ENSMUST00000023460 // ensGene // nuclear cap binding protein subunit 2 [Source:MGI Symbol;Acc:MGI:1915342] // chr16 // --- // --- // --- // --- // --- /// NM_026554.4 // blat // Mus musculus nuclear cap binding protein subunit 2 (Ncbp2), mRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000115178 // ensGene // nuclear cap binding protein subunit 2 [Source:MGI Symbol;Acc:MGI:1915342] // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000126215 // ensGene // nuclear cap binding protein subunit 2 [Source:MGI Symbol;Acc:MGI:1915342] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"25829","17412871",0.869613070521511,5.53281791378792,2.49830901970529,0.0461435908533619,0.999230260868443,-3.55397524243096,17412871,"chr4","+","41465151","41480926","23","NM_025539.2 // Nudt2 // Mus musculus nudix (nucleoside diphosphate linked moiety X)-type motif 2 (Nudt2), mRNA. // --- // --- /// ENSMUST00000030154 // Nudt2 // nudix (nucleoside diphosphate linked moiety X)-type motif 2 [Source:MGI Symbol;Acc:MGI:1913651] // --- // ---","NM_025539.2 // blat // Mus musculus nudix (nucleoside diphosphate linked moiety X)-type motif 2 (Nudt2), mRNA. // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000030154 // ensGene // nudix (nucleoside diphosphate linked moiety X)-type motif 2 [Source:MGI Symbol;Acc:MGI:1913651] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"11468","17274513",0.499294223496558,4.22965837001585,2.49783241777908,0.0461735559958597,0.999230260868443,-3.55449118819878,17274513,"chr12","+","24572287","24617391","30","NM_001161406.1 // Grhl1 // Mus musculus grainyhead-like 1 (Drosophila) (Grhl1), transcript variant 1, mRNA. // --- // --- /// ENSMUST00000085553 // Grhl1 // grainyhead-like 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:2182540] // --- // --- /// NM_145890.2 // Grhl1 // Mus musculus grainyhead-like 1 (Drosophila) (Grhl1), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000020985 // Grhl1 // grainyhead-like 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:2182540] // --- // ---","NM_001161406.1 // blat // Mus musculus grainyhead-like 1 (Drosophila) (Grhl1), transcript variant 1, mRNA. // chr12 // --- // --- // --- // --- // --- /// ENSMUST00000085553 // ensGene // grainyhead-like 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:2182540] // chr12 // --- // --- // --- // --- // --- /// NM_145890.2 // blat // Mus musculus grainyhead-like 1 (Drosophila) (Grhl1), transcript variant 2, mRNA. // chr12 // --- // --- // --- // --- // --- /// ENSMUST00000020985 // ensGene // grainyhead-like 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:2182540] // chr12 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"16945","17325014",-0.395929730838703,6.88903111428164,-2.49765379585488,0.0461847916797164,0.999230260868443,-3.55468456214593,17325014,"chr16","+","33251456","33299562","21","NM_080557.2 // Snx4 // Mus musculus sorting nexin 4 (Snx4), mRNA. // --- // --- /// ENSMUST00000023502 // Snx4 // sorting nexin 4 [Source:MGI Symbol;Acc:MGI:1916400] // --- // ---","NM_080557.2 // blat // Mus musculus sorting nexin 4 (Snx4), mRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000023502 // ensGene // sorting nexin 4 [Source:MGI Symbol;Acc:MGI:1916400] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","1","main"
"14316","17299713",-0.328520171582809,2.21405516271187,-2.49586656805526,0.0462973706924605,0.999230260868443,-3.55661959285447,17299713,"chr14","+","52069300","52069369","9","ENSMUST00000083919 // SNORD58 // Small nucleolar RNA SNORD58  [Source:RFAM;Acc:RF00151] // --- // ---","ENSMUST00000083919 // ensGene // Small nucleolar RNA SNORD58  [Source:RFAM;Acc:RF00151] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---","3","main"
