"","X","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"560",28537,17441275,0.507789956213357,6.75258065336022,2.74059720323573,0.0345724672070557,0.994865964162296,0.509018446481857,17441275,"chr5","+",115845280,116008947,45,"NM_007708.3 // Cit // Mus musculus citron (Cit), mRNA. // --- // --- /// ENSMUST00000051704 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000112011 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000112014 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000148245 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000102560 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000112008 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000137952 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000153407 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000127976 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000141101 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000145363 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000147479 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000139881 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // --- /// ENSMUST00000136780 // Cit // citron [Source:MGI Symbol;Acc:MGI:105313] // --- // ---","NM_007708.3 // blat // Mus musculus citron (Cit), mRNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000051704 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000112011 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000112014 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000148245 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000102560 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000112008 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000137952 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000153407 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000127976 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000141101 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000145363 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000147479 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000139881 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000136780 // ensGene // citron [Source:MGI Symbol;Acc:MGI:105313] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"561",41138,17550568,-0.697443574090057,7.94875201281472,-2.73932864212556,0.0346298221843432,0.994865964162296,0.508835149982992,17550568,"gi34538597-17","+",1,68,24,"gi34538597-17 // TrnR // Mus musculus mitochondrion, complete genome. /tRNA=11545..11612 /product=tRNA-His /note=tRNA features were annotated by tRNAscan-SE. // --- // ---","gi34538597-17 // other // Mus musculus mitochondrion, complete genome. /tRNA=11545..11612 /product=tRNA-His /note=tRNA features were annotated by tRNAscan-SE. // gi34538597-17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"rRNA"
"562",41139,17550570,-0.697443574090057,7.94875201281472,-2.73932864212556,0.0346298221843432,0.994865964162296,0.508835149982992,17550570,"gi34538597-18","+",1,67,24,"gi34538597-18 // TrnH // Mus musculus mitochondrion, complete genome. /tRNA=11546..11612 /product=tRNA-His /gene=TrnH /inference=non-experimental evidence, no additionaldetails recorded /anticodon=(pos:11575..11577,aa:His) /db_xref=GeneID:17732 /db_xref=MGI:102485 // --- // ---","gi34538597-18 // other // Mus musculus mitochondrion, complete genome. /tRNA=11546..11612 /product=tRNA-His /gene=TrnH /inference=non-experimental evidence, no additionaldetails recorded /anticodon=(pos:11575..11577,aa:His) /db_xref=GeneID:17732 /db_xref=MGI:102485 // gi34538597-18 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"rRNA"
"563",17534,17330863,0.394903390538176,4.7326543796958,2.73887172930181,0.0346505054748872,0.994865964162296,0.508769106357705,17330863,"chr16","-",49412068,49425168,15,"XM_916257.4 // Gm4802 // PREDICTED: Mus musculus predicted gene 4802 (Gm4802), mRNA. // --- // --- /// XM_126432.7 // Gm4802 // PREDICTED: Mus musculus predicted gene 4802 (Gm4802), mRNA. // --- // ---","XM_916257.4 // blat // PREDICTED: Mus musculus predicted gene 4802 (Gm4802), mRNA. // chr16 // --- // --- // --- // --- // --- /// XM_126432.7 // blat // PREDICTED: Mus musculus predicted gene 4802 (Gm4802), mRNA. // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"564",9225,17250517,-0.43710440873833,3.68882963526257,-2.73640863487318,0.0347622326459421,0.994865964162296,0.508412868164804,17250517,"chr11","+",60804578,60804703,17,"ENSMUST00000158331 // SNORA25 // Small nucleolar RNA SNORA25  [Source:RFAM;Acc:RF00402] // --- // ---","ENSMUST00000158331 // ensGene // Small nucleolar RNA SNORA25  [Source:RFAM;Acc:RF00402] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"565",32490,17479450,0.385029681218769,5.93864944963654,2.73580163708243,0.034789825825781,0.994865964162296,0.508325022219498,17479450,"chr7","+",79710371,79712357,25,"ENSMUST00000035939 // 9330171B17Rik // RIKEN cDNA 9330171B17 gene [Source:MGI Symbol;Acc:MGI:3696417] // --- // ---","ENSMUST00000035939 // ensGene // RIKEN cDNA 9330171B17 gene [Source:MGI Symbol;Acc:MGI:3696417] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"566",19355,17348618,-0.463981138371464,4.64734893989086,-2.73406302311454,0.0348689909537347,0.994865964162296,0.508073284695748,17348618,"chr18","+",13006990,13022882,23,"NM_153087.2 // Hrh4 // Mus musculus histamine receptor H4 (Hrh4), mRNA. // --- // --- /// ENSMUST00000041676 // Hrh4 // histamine receptor H4 [Source:MGI Symbol;Acc:MGI:2429635] // --- // --- /// ENSMUST00000163269 // Hrh4 // histamine receptor H4 [Source:MGI Symbol;Acc:MGI:2429635] // --- // --- /// ENSMUST00000170231 // Hrh4 // histamine receptor H4 [Source:MGI Symbol;Acc:MGI:2429635] // --- // ---","NM_153087.2 // blat // Mus musculus histamine receptor H4 (Hrh4), mRNA. // chr18 // --- // --- // --- // --- // --- /// ENSMUST00000041676 // ensGene // histamine receptor H4 [Source:MGI Symbol;Acc:MGI:2429635] // chr18 // --- // --- // --- // --- // --- /// ENSMUST00000163269 // ensGene // histamine receptor H4 [Source:MGI Symbol;Acc:MGI:2429635] // chr18 // --- // --- // --- // --- // --- /// ENSMUST00000170231 // ensGene // histamine receptor H4 [Source:MGI Symbol;Acc:MGI:2429635] // chr18 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"567",9381,17252369,0.572048882543611,8.07452718901778,2.73293735229351,0.0349203499457581,0.994865964162296,0.507910200168152,17252369,"chr11","+",72441355,72451768,22,"NM_016776.2 // Mybbp1a // Mus musculus MYB binding protein (P160) 1a (Mybbp1a), mRNA. // --- // --- /// ENSMUST00000045633 // Mybbp1a // MYB binding protein (P160) 1a [Source:MGI Symbol;Acc:MGI:106181] // --- // --- /// ENSMUST00000100899 // Mybbp1a // MYB binding protein (P160) 1a [Source:MGI Symbol;Acc:MGI:106181] // --- // ---","NM_016776.2 // blat // Mus musculus MYB binding protein (P160) 1a (Mybbp1a), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000045633 // ensGene // MYB binding protein (P160) 1a [Source:MGI Symbol;Acc:MGI:106181] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000100899 // ensGene // MYB binding protein (P160) 1a [Source:MGI Symbol;Acc:MGI:106181] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"568",16343,17318794,0.391549184818657,5.28995719693,2.7311008467142,0.0350043156140842,0.994865964162296,0.507643969042914,17318794,"chr15","-",77524867,77533315,9,"NM_175391.4 // Apol7c // Mus musculus apolipoprotein L 7c (Apol7c), mRNA. // --- // --- /// ENSMUST00000062562 // Apol7c // apolipoprotein L 7c [Source:MGI Symbol;Acc:MGI:1920912] // --- // --- /// ENSMUST00000166803 // Apol7c // apolipoprotein L 7c [Source:MGI Symbol;Acc:MGI:1920912] // --- // ---","NM_175391.4 // blat // Mus musculus apolipoprotein L 7c (Apol7c), mRNA. // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000062562 // ensGene // apolipoprotein L 7c [Source:MGI Symbol;Acc:MGI:1920912] // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000166803 // ensGene // apolipoprotein L 7c [Source:MGI Symbol;Acc:MGI:1920912] // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"569",18899,17343915,-0.450985177444548,4.44313811830558,-2.72897889403099,0.0351016023925695,0.994865964162296,0.507336106730771,17343915,"chr17","-",34640846,34643977,10,"ENSMUST00000174600 // Gm20461 // predicted gene 20461 [Source:MGI Symbol;Acc:MGI:5141926] // --- // ---","ENSMUST00000174600 // ensGene // predicted gene 20461 [Source:MGI Symbol;Acc:MGI:5141926] // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"570",30523,17460941,0.548069366524406,8.86075040109956,2.72675726043947,0.0352037708585215,0.994865964162296,0.507013493807993,17460941,"chr6","+",91684067,91759063,23,"NM_009320.4 // Slc6a6 // Mus musculus solute carrier family 6 (neurotransmitter transporter, taurine), member 6 (Slc6a6), mRNA. // --- // --- /// ENSMUST00000032185 // Slc6a6 // solute carrier family 6 (neurotransmitter transporter, taurine), member 6 [Source:MGI Symbol;Acc:MGI:98488] // --- // ---","NM_009320.4 // blat // Mus musculus solute carrier family 6 (neurotransmitter transporter, taurine), member 6 (Slc6a6), mRNA. // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000032185 // ensGene // solute carrier family 6 (neurotransmitter transporter, taurine), member 6 [Source:MGI Symbol;Acc:MGI:98488] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"571",31667,17471768,-0.602510978665094,3.89880213196127,-2.72619984113573,0.0352294555830045,0.994865964162296,0.506932502248172,17471768,"chr6","-",130269194,130281928,14,"NM_008459.2 // Klra10 // Mus musculus killer cell lectin-like receptor subfamily A, member 10 (Klra10), mRNA. // --- // --- /// ENSMUST00000112020 // Klra10 // killer cell lectin-like receptor subfamily A, member 10 [Source:MGI Symbol;Acc:MGI:1321093] // --- // --- /// ENSMUST00000167207 // Klra10 // killer cell lectin-like receptor subfamily A, member 10 [Source:MGI Symbol;Acc:MGI:1321093] // --- // --- /// XM_003688736.1 // LOC100862437 // PREDICTED: Mus musculus killer cell lectin-like receptor 3-like, transcript variant 3 (LOC100862437), mRNA. // --- // ---","NM_008459.2 // blat // Mus musculus killer cell lectin-like receptor subfamily A, member 10 (Klra10), mRNA. // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000112020 // ensGene // killer cell lectin-like receptor subfamily A, member 10 [Source:MGI Symbol;Acc:MGI:1321093] // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000167207 // ensGene // killer cell lectin-like receptor subfamily A, member 10 [Source:MGI Symbol;Acc:MGI:1321093] // chr6 // --- // --- // --- // --- // --- /// XM_003688736.1 // blat // PREDICTED: Mus musculus killer cell lectin-like receptor 3-like, transcript variant 3 (LOC100862437), mRNA. // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"572",12856,17286295,0.811027471294827,7.93635275135803,2.72519655022346,0.0352757359108963,0.994865964162296,0.506786679890174,17286295,"chr13","+",30749226,30766927,28,"ENSMUST00000021784 // Irf4 // interferon regulatory factor 4 [Source:MGI Symbol;Acc:MGI:1096873] // --- // --- /// ENSMUST00000110307 // Irf4 // interferon regulatory factor 4 [Source:MGI Symbol;Acc:MGI:1096873] // --- // --- /// NM_013674.1 // Irf4 // Mus musculus interferon regulatory factor 4 (Irf4), mRNA. // --- // ---","ENSMUST00000021784 // ensGene // interferon regulatory factor 4 [Source:MGI Symbol;Acc:MGI:1096873] // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000110307 // ensGene // interferon regulatory factor 4 [Source:MGI Symbol;Acc:MGI:1096873] // chr13 // --- // --- // --- // --- // --- /// NM_013674.1 // blat // Mus musculus interferon regulatory factor 4 (Irf4), mRNA. // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"573",38792,17540154,0.718563986355793,6.63350466413551,2.7240493028617,0.0353287368292353,0.994865964162296,0.506619860531651,17540154,"chrX","-",9435252,9487771,22,"NM_007807.4 // Cybb // Mus musculus cytochrome b-245, beta polypeptide (Cybb), mRNA. // --- // --- /// ENSMUST00000015484 // Cybb // cytochrome b-245, beta polypeptide [Source:MGI Symbol;Acc:MGI:88574] // --- // --- /// ENSMUST00000170885 // Cybb // cytochrome b-245, beta polypeptide [Source:MGI Symbol;Acc:MGI:88574] // --- // ---","NM_007807.4 // blat // Mus musculus cytochrome b-245, beta polypeptide (Cybb), mRNA. // chrX // --- // --- // --- // --- // --- /// ENSMUST00000015484 // ensGene // cytochrome b-245, beta polypeptide [Source:MGI Symbol;Acc:MGI:88574] // chrX // --- // --- // --- // --- // --- /// ENSMUST00000170885 // ensGene // cytochrome b-245, beta polypeptide [Source:MGI Symbol;Acc:MGI:88574] // chrX // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"574",22170,17375935,-0.396560646734664,5.91208738076463,-2.72143924238833,0.0354496363673153,0.994865964162296,0.506240042558547,17375935,"chr2","+",127838876,128123893,37,"ENSMUST00000126410 // Acoxl // acyl-Coenzyme A oxidase-like [Source:MGI Symbol;Acc:MGI:1921371] // --- // --- /// NM_028765.3 // Acoxl // Mus musculus acyl-Coenzyme A oxidase-like (Acoxl), mRNA. // --- // --- /// ENSMUST00000028859 // Acoxl // acyl-Coenzyme A oxidase-like [Source:MGI Symbol;Acc:MGI:1921371] // --- // --- /// ENSMUST00000110344 // Acoxl // acyl-Coenzyme A oxidase-like [Source:MGI Symbol;Acc:MGI:1921371] // --- // ---","ENSMUST00000126410 // ensGene // acyl-Coenzyme A oxidase-like [Source:MGI Symbol;Acc:MGI:1921371] // chr2 // --- // --- // --- // --- // --- /// NM_028765.3 // blat // Mus musculus acyl-Coenzyme A oxidase-like (Acoxl), mRNA. // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000028859 // ensGene // acyl-Coenzyme A oxidase-like [Source:MGI Symbol;Acc:MGI:1921371] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000110344 // ensGene // acyl-Coenzyme A oxidase-like [Source:MGI Symbol;Acc:MGI:1921371] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"575",34693,17499792,0.539051666121024,6.15340734430595,2.72042564571398,0.0354967065459403,0.994865964162296,0.506092433311328,17499792,"chr8","+",21655767,21656736,9,"NM_001167790.1 // Defa17 // Mus musculus defensin, alpha, 17 (Defa17), mRNA. // --- // --- /// ENSMUST00000079528 // Defa17 // defensin, alpha, 17 [Source:MGI Symbol;Acc:MGI:1345152] // --- // ---","NM_001167790.1 // blat // Mus musculus defensin, alpha, 17 (Defa17), mRNA. // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000079528 // ensGene // defensin, alpha, 17 [Source:MGI Symbol;Acc:MGI:1345152] // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"576",5562,17213591,0.939361407089805,7.29680306576711,2.71986383237472,0.0355228253874718,0.994865964162296,0.506010590412169,17213591,"chr1","+",63178680,63178752,22,"ENSMUST00000082678 // SNORD51 // Small nucleolar RNA SNORD51  [Source:RFAM;Acc:RF00280] // --- // ---","ENSMUST00000082678 // ensGene // Small nucleolar RNA SNORD51  [Source:RFAM;Acc:RF00280] // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"577",11561,17275524,-0.403253477074396,7.81821016889169,-2.7188904690703,0.035568126180354,0.994865964162296,0.50586874970786,17275524,"chr12","+",55230168,55279494,13,"NM_001100110.1 // Srp54c // Mus musculus signal recognition particle 54C (Srp54c), mRNA. // --- // --- /// ENSMUST00000110703 // Srp54c // signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359] // --- // --- /// ENSMUST00000164243 // Srp54c // signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359] // --- // --- /// ENSMUST00000172150 // Srp54c // signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359] // --- // --- /// XR_141130.1 // LOC100503822 // PREDICTED: Mus musculus uncharacterized LOC100503822 (LOC100503822), miscRNA. // --- // ---","NM_001100110.1 // blat // Mus musculus signal recognition particle 54C (Srp54c), mRNA. // chr12 // --- // --- // --- // --- // --- /// ENSMUST00000110703 // ensGene // signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359] // chr12 // --- // --- // --- // --- // --- /// ENSMUST00000164243 // ensGene // signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359] // chr12 // --- // --- // --- // --- // --- /// ENSMUST00000172150 // ensGene // signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359] // chr12 // --- // --- // --- // --- // --- /// XR_141130.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100503822 (LOC100503822), miscRNA. // chr12 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"578",10312,17262050,0.399677943489035,10.1186628717108,2.7186234392108,0.0355805647241624,0.994865964162296,0.505829827598597,17262050,"chr11","-",46143783,46147116,20,"ENSMUST00000144915 // Gm16033 // predicted gene 16033 [Source:MGI Symbol;Acc:MGI:3802076] // --- // --- /// ENSMUST00000156446 // Gm16034 // predicted gene 16034 [Source:MGI Symbol;Acc:MGI:3802075] // --- // ---","ENSMUST00000144915 // ensGene // predicted gene 16033 [Source:MGI Symbol;Acc:MGI:3802076] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000156446 // ensGene // predicted gene 16034 [Source:MGI Symbol;Acc:MGI:3802075] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
